objectid,identifier,occurrence_date,day_of_week,occurrence_month,occurrence_day,occurrence_year,occurrence_hour,compstat_month,compstat_day,compstat_year,offense,offense_classification,sector,precinct,borough,jurisdiction,xcoordinate,ycoordinate,location_1_zip,location_1_city,location_1_state,location_1_address,serialid
804621,e548a614,2012-09-16T22:40:00+00:00,Sunday,Sep,16,2012,22,9,16,2012,ROBBERY,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1023099,263405,,,,,804621
805741,e1f7ecfe,2012-11-08T18:55:00+00:00,Thursday,Nov,8,2012,18,11,8,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,61,BROOKLYN,N.Y. POLICE DEPT,1003295,152906,,,,,805741
804623,7a022f7d,2012-09-16T23:00:00+00:00,Sunday,Sep,16,2012,23,9,16,2012,ROBBERY,FELONY,G,78,BROOKLYN,N.Y. POLICE DEPT,991524,185056,,,,,804623
805743,3f841171,2012-09-20T19:30:00+00:00,Thursday,Sep,20,2012,19,9,21,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,70,BROOKLYN,N.Y. POLICE DEPT,995562,170371,,,,,805743
804625,56b524f2,2012-09-16T23:00:00+00:00,Sunday,Sep,16,2012,23,9,17,2012,FELONY ASSAULT,FELONY,A,109,QUEENS,N.Y. POLICE DEPT,1033871,210461,,,,,804625
805745,d351bad1,2012-09-20T19:30:00+00:00,Thursday,Sep,20,2012,19,9,20,2012,GRAND LARCENY,FELONY,E,88,BROOKLYN,N.Y. POLICE DEPT,991780,189087,,,,,805745
804627,a755f2a8,2012-09-16T23:00:00+00:00,Sunday,Sep,16,2012,23,9,17,2012,BURGLARY,FELONY,K,50,BRONX,N.Y. POLICE DEPT,1011704,255784,,,,,804627
805747,e62997ac,2012-09-20T19:45:00+00:00,Thursday,Sep,20,2012,19,9,20,2012,ROBBERY,FELONY,P,122,STATEN ISLAND,N.Y. POLICE DEPT,939460,153570,,,,,805747
804628,2bef14a6,2012-09-16T23:30:00+00:00,Sunday,Sep,16,2012,23,9,17,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,75,BROOKLYN,N.Y. POLICE DEPT,1017481,185411,,,,,804629
805749,841b9d1a,2012-09-20T20:00:00+00:00,Thursday,Sep,20,2012,20,9,21,2012,ROBBERY,FELONY,D,60,BROOKLYN,N.Y. POLICE DEPT,991176,148785,,,,,805749
804630,480c489f,2012-09-16T23:30:00+00:00,Sunday,Sep,16,2012,23,9,17,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,N,109,QUEENS,N.Y. POLICE DEPT,1034650,220719,,,,,804631
805751,d5c1f621,2012-09-20T20:00:00+00:00,Thursday,Sep,20,2012,20,9,20,2012,FELONY ASSAULT,FELONY,A,104,QUEENS,N.Y. POLICE DEPT,1013355,192739,,,,,805751
804632,10278d6f,2012-10-08T00:01:00+00:00,Monday,Oct,8,2012,0,10,8,2012,GRAND LARCENY,FELONY,I,70,BROOKLYN,N.Y. POLICE DEPT,995532,176200,,,,,804633
805753,8d86e378,2012-09-20T20:00:00+00:00,Thursday,Sep,20,2012,20,10,3,2012,GRAND LARCENY,FELONY,P,114,QUEENS,N.Y. POLICE DEPT,1003246,218792,,,,,805753
804634,df34ccb7,2013-05-23T23:46:00+00:00,Thursday,May,23,2013,23,5,24,2013,GRAND LARCENY,FELONY,B,90,BROOKLYN,N.Y. POLICE DEPT,995597,199262,,,,,804635
805756,2f09cd38,2012-09-20T20:20:00+00:00,Thursday,Sep,20,2012,20,9,20,2012,FELONY ASSAULT,FELONY,I,73,BROOKLYN,N.Y. POLICE DEPT,1008276,183623,,,,,805756
804636,146176fb,2013-05-23T23:50:00+00:00,Thursday,May,23,2013,23,5,24,2013,BURGLARY,FELONY,F,42,BRONX,N.Y. POLICE DEPT,1014174,241795,,,,,804637
804637,5.93E+09,2013-05-23T23:55:00+00:00,Thursday,May,23,2013,23,5,24,2013,FELONY ASSAULT,FELONY,J,88,BROOKLYN,N.Y. POLICE DEPT,989291,192796,,,,,804638
805758,d0ede604,2012-09-20T20:45:00+00:00,Thursday,Sep,20,2012,20,9,20,2012,ROBBERY,FELONY,I,88,BROOKLYN,N.Y. POLICE DEPT,990027,191934,,,,,805758
804639,1b304832,2013-05-30T00:01:00+00:00,Thursday,May,30,2013,0,7,29,2013,GRAND LARCENY,FELONY,E,72,BROOKLYN,N.Y. POLICE DEPT,982016,174472,,,,,804640
805760,66bfd6bd,2012-09-20T21:00:00+00:00,Thursday,Sep,20,2012,21,9,20,2012,BURGLARY,FELONY,G,106,QUEENS,N.Y. POLICE DEPT,1035369,187840,,,,,805760
804641,4c631648,2013-05-30T00:06:00+00:00,Thursday,May,30,2013,0,5,30,2013,GRAND LARCENY,FELONY,B,52,BRONX,N.Y. POLICE DEPT,1009761,252469,,,,,804642
805762,f518ffd9,2012-12-22T15:30:00+00:00,Saturday,Dec,22,2012,15,12,23,2012,ROBBERY,FELONY,J,40,BRONX,N.Y. HOUSING POLICE,1004194,234341,,,,,805762
804643,409094b8,2013-05-30T00:15:00+00:00,Thursday,May,30,2013,0,5,30,2013,BURGLARY,FELONY,H,66,BROOKLYN,N.Y. POLICE DEPT,983545,171266,,,,,804644
805764,34ddcdff,2012-12-22T15:50:00+00:00,Saturday,Dec,22,2012,15,12,22,2012,BURGLARY,FELONY,G,73,BROOKLYN,N.Y. POLICE DEPT,1007546,182509,,,,,805764
804645,5242498d,2013-05-30T00:25:00+00:00,Thursday,May,30,2013,0,5,30,2013,ROBBERY,FELONY,K,47,BRONX,N.Y. POLICE DEPT,1030354,262814,,,,,804646
805766,1315087d,2012-12-22T16:00:00+00:00,Saturday,Dec,22,2012,16,12,22,2012,BURGLARY,FELONY,B,61,BROOKLYN,N.Y. POLICE DEPT,1000878,152711,,,,,805766
805768,5d2326a3,2012-12-22T16:00:00+00:00,Saturday,Dec,22,2012,16,12,22,2012,ROBBERY,FELONY,J,81,BROOKLYN,N.Y. POLICE DEPT,1005118,185998,,,,,805768
804648,434fecc8,2013-05-30T00:39:00+00:00,Thursday,May,30,2013,0,5,30,2013,FELONY ASSAULT,FELONY,D,25,MANHATTAN,N.Y. POLICE DEPT,1001767,233741,,,,,804649
805770,3474e824,2012-12-22T16:00:00+00:00,Saturday,Dec,22,2012,16,12,23,2012,GRAND LARCENY,FELONY,A,20,MANHATTAN,N.Y. POLICE DEPT,989004,220120,,,,,805770
804650,ddc7bd6b,2013-05-30T01:00:00+00:00,Thursday,May,30,2013,1,5,30,2013,ROBBERY,FELONY,J,106,QUEENS,N.Y. POLICE DEPT,1036166,185393,,,,,804651
805772,558e855b,2012-12-22T16:00:00+00:00,Saturday,Dec,22,2012,16,1,17,2013,GRAND LARCENY,FELONY,B,49,BRONX,N.Y. POLICE DEPT,1022583,249362,,,,,805772
804652,ea2a41b2,2013-05-30T01:00:00+00:00,Thursday,May,30,2013,1,6,1,2013,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,107,QUEENS,N.Y. POLICE DEPT,1032471,205443,,,,,804653
805774,bcf48ff3,2012-12-22T16:20:00+00:00,Saturday,Dec,22,2012,16,12,22,2012,GRAND LARCENY,FELONY,C,6,MANHATTAN,N.Y. POLICE DEPT,986238,205515,,,,,805774
804654,744e86bc,2012-10-24T21:30:00+00:00,Wednesday,Oct,24,2012,21,10,26,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,45,BRONX,N.Y. HOUSING POLICE,1033515,237761,,,,,804655
805776,d039e30c,2012-12-22T16:30:00+00:00,Saturday,Dec,22,2012,16,12,23,2012,GRAND LARCENY,FELONY,A,18,MANHATTAN,N.Y. POLICE DEPT,990949,215272,,,,,805776
805777,216f51d9,2012-12-22T16:30:00+00:00,Saturday,Dec,22,2012,16,12,22,2012,GRAND LARCENY,FELONY,D,18,MANHATTAN,N.Y. POLICE DEPT,990092,215596,,,,,805777
804657,14996250,2012-10-24T21:55:00+00:00,Wednesday,Oct,24,2012,21,10,25,2012,BURGLARY,FELONY,C,84,BROOKLYN,N.Y. POLICE DEPT,987421,195342,,,,,804658
805779,ad51f56a,2012-12-22T16:35:00+00:00,Saturday,Dec,22,2012,16,12,22,2012,BURGLARY,FELONY,B,49,BRONX,N.Y. POLICE DEPT,1023057,250781,,,,,805779
804659,32613782,2012-10-24T22:00:00+00:00,Wednesday,Oct,24,2012,22,10,24,2012,ROBBERY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1021614,241718,,,,,804660
805781,e9c255f4,2012-12-22T17:00:00+00:00,Saturday,Dec,22,2012,17,12,23,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,63,BROOKLYN,N.Y. POLICE DEPT,1006256,163677,,,,,805781
804661,6bfe73fd,2012-10-24T22:00:00+00:00,Wednesday,Oct,24,2012,22,10,24,2012,ROBBERY,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1026359,258681,,,,,804662
805783,15330b8d,2011-11-11T09:00:00+00:00,Friday,Nov,11,2011,9,11,11,2011,GRAND LARCENY,FELONY,C,18,MANHATTAN,N.Y. POLICE DEPT,992114,216885,,,,,805783
804663,6b8cedbf,2012-10-24T22:20:00+00:00,Wednesday,Oct,24,2012,22,10,24,2012,ROBBERY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1030431,186711,,,,,804664
805785,b2f6ee9f,2011-11-11T09:12:00+00:00,Friday,Nov,11,2011,9,11,11,2011,FELONY ASSAULT,FELONY,B,32,MANHATTAN,N.Y. POLICE DEPT,999845,235403,,,,,805785
804665,ecccd806,2012-10-24T22:30:00+00:00,Wednesday,Oct,24,2012,22,10,25,2012,BURGLARY,FELONY,A,70,BROOKLYN,N.Y. POLICE DEPT,994275,164433,,,,,804666
805787,2bc7c242,2011-11-11T09:15:00+00:00,Friday,Nov,11,2011,9,11,13,2011,GRAND LARCENY,FELONY,F,78,BROOKLYN,N.Y. POLICE DEPT,989173,182673,,,,,805787
804667,ca58ea46,2012-10-24T22:30:00+00:00,Wednesday,Oct,24,2012,22,10,25,2012,GRAND LARCENY,FELONY,A,13,MANHATTAN,N.Y. POLICE DEPT,989382,205548,,,,,804668
805788,bf50798a,2011-11-11T09:30:00+00:00,Friday,Nov,11,2011,9,11,11,2011,BURGLARY,FELONY,B,114,QUEENS,N.Y. POLICE DEPT,1013877,220443,,,,,805788
804669,f5bc265,2012-10-24T22:30:00+00:00,Wednesday,Oct,24,2012,22,10,25,2012,FELONY ASSAULT,FELONY,B,28,MANHATTAN,N.Y. POLICE DEPT,997960,231127,,,,,804670
805790,c56a8973,2011-11-11T10:00:00+00:00,Friday,Nov,11,2011,10,2,15,2012,GRAND LARCENY,FELONY,C,101,QUEENS,N.Y. POLICE DEPT,1048526,160133,,,,,805790
804671,849affad,2012-10-24T22:40:00+00:00,Wednesday,Oct,24,2012,22,10,24,2012,FELONY ASSAULT,FELONY,F,108,QUEENS,N.Y. POLICE DEPT,1010228,211854,,,,,804672
805791,5070c45d,2011-11-11T10:00:00+00:00,Friday,Nov,11,2011,10,11,11,2011,BURGLARY,FELONY,D,63,BROOKLYN,N.Y. POLICE DEPT,1007551,166567,,,,,805791
804673,2a1083d3,2015-03-26T16:21:00+00:00,Thursday,Mar,26,2015,16,3,28,2015,FELONY ASSAULT,FELONY,J,40,BRONX,N.Y. POLICE DEPT,1005824,233022,,,,,804674
805793,c26e4004,2011-11-11T10:00:00+00:00,Friday,Nov,11,2011,10,11,11,2011,BURGLARY,FELONY,F,105,QUEENS,N.Y. POLICE DEPT,1057156,186819,,,,,805793
804675,15fa103,2015-03-26T16:40:00+00:00,Thursday,Mar,26,2015,16,3,26,2015,FELONY ASSAULT,FELONY,A,61,BROOKLYN,N.Y. POLICE DEPT,1004375,155797,,,,,804676
805795,17f15198,2011-11-11T10:00:00+00:00,Friday,Nov,11,2011,10,11,11,2011,GRAND LARCENY,FELONY,D,6,MANHATTAN,N.Y. POLICE DEPT,985056,207791,,,,,805795
804678,dd52d478,2015-03-26T17:00:00+00:00,Thursday,Mar,26,2015,17,3,27,2015,BURGLARY,FELONY,H,63,BROOKLYN,N.Y. POLICE DEPT,1005716,171818,,,,,804678
805797,13e4eab1,2011-11-11T10:00:00+00:00,Friday,Nov,11,2011,10,11,11,2011,BURGLARY,FELONY,K,109,QUEENS,N.Y. POLICE DEPT,1035311,218148,,,,,805797
804679,ed32c63e,2015-03-26T17:00:00+00:00,Thursday,Mar,26,2015,17,3,30,2015,GRAND LARCENY,FELONY,E,81,BROOKLYN,N.Y. POLICE DEPT,1005332,190407,,,,,804679
805799,2ce2dbaf,2011-11-11T10:10:00+00:00,Friday,Nov,11,2011,10,11,11,2011,FELONY ASSAULT,FELONY,G,103,QUEENS,N.Y. POLICE DEPT,1039177,191860,,,,,805799
804681,c52289d,2015-03-26T17:00:00+00:00,Thursday,Mar,26,2015,17,3,30,2015,GRAND LARCENY,FELONY,F,14,MANHATTAN,N.Y. POLICE DEPT,985533,213295,,,,,804681
805801,f404a2f0,2011-11-11T10:30:00+00:00,Friday,Nov,11,2011,10,11,11,2011,FELONY ASSAULT,FELONY,G,76,BROOKLYN,N.Y. POLICE DEPT,984869,185103,,,,,805801
804683,57fc7111,2015-03-26T17:10:00+00:00,Thursday,Mar,26,2015,17,3,26,2015,GRAND LARCENY,FELONY,E,70,BROOKLYN,N.Y. POLICE DEPT,991499,169302,,,,,804683
805803,a90fd29a,2013-06-13T20:00:00+00:00,Thursday,Jun,13,2013,20,6,14,2013,GRAND LARCENY,FELONY,I,61,BROOKLYN,N.Y. POLICE DEPT,998486,158178,,,,,805803
804685,fdc887cd,2015-03-26T17:10:00+00:00,Thursday,Mar,26,2015,17,3,26,2015,GRAND LARCENY,FELONY,D,103,QUEENS,N.Y. POLICE DEPT,1049670,199246,,,,,804685
805805,e9325615,2013-06-13T20:00:00+00:00,Thursday,Jun,13,2013,20,7,5,2013,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,72,BROOKLYN,N.Y. POLICE DEPT,979192,171535,,,,,805805
804687,92f9cbbd,2015-03-26T17:15:00+00:00,Thursday,Mar,26,2015,17,3,26,2015,ROBBERY,FELONY,H,79,BROOKLYN,N.Y. POLICE DEPT,998489,188550,,,,,804687
805807,5133679f,2013-06-13T20:00:00+00:00,Thursday,Jun,13,2013,20,6,13,2013,GRAND LARCENY,FELONY,D,18,MANHATTAN,N.Y. POLICE DEPT,988648,215208,,,,,805807
804689,8a7b6b2a,2015-03-26T17:45:00+00:00,Thursday,Mar,26,2015,17,3,26,2015,ROBBERY,FELONY,H,113,QUEENS,N.Y. POLICE DEPT,1043034,184543,,,,,804689
805809,7416816f,2013-06-13T20:00:00+00:00,Thursday,Jun,13,2013,20,6,14,2013,GRAND LARCENY,FELONY,G,44,BRONX,N.Y. POLICE DEPT,1006428,242389,,,,,805809
804691,85b4e63c,2015-03-26T18:00:00+00:00,Thursday,Mar,26,2015,18,3,26,2015,ROBBERY,FELONY,G,66,BROOKLYN,N.Y. POLICE DEPT,990006,173131,,,,,804691
805811,6629649e,2013-06-13T20:10:00+00:00,Thursday,Jun,13,2013,20,6,13,2013,GRAND LARCENY,FELONY,E,18,MANHATTAN,N.Y. POLICE DEPT,991009,216432,,,,,805811
804693,9fddaf71,2012-11-06T02:53:00+00:00,Tuesday,Nov,6,2012,2,11,6,2012,BURGLARY,FELONY,C,71,BROOKLYN,N.Y. POLICE DEPT,994669,179947,,,,,804693
807001,fa847487,2011-11-11T15:59:00+00:00,Friday,Nov,11,2011,15,11,11,2011,ROBBERY,FELONY,E,41,BRONX,N.Y. POLICE DEPT,1010773,235521,,,,,807001
805814,69505a02,2013-06-13T20:30:00+00:00,Thursday,Jun,13,2013,20,6,17,2013,BURGLARY,FELONY,D,106,QUEENS,N.Y. POLICE DEPT,1028713,187853,,,,,805814
804696,f2ab1536,2012-11-06T03:15:00+00:00,Tuesday,Nov,6,2012,3,11,6,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1022195,241420,,,,,804696
807003,fb70a8ad,2011-11-11T16:00:00+00:00,Friday,Nov,11,2011,16,11,12,2011,BURGLARY,FELONY,G,66,BROOKLYN,N.Y. POLICE DEPT,990728,170436,,,,,807003
804698,77ca39bc,2012-11-06T03:50:00+00:00,Tuesday,Nov,6,2012,3,11,6,2012,ROBBERY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,985195,208042,,,,,804698
805818,50ad335f,2013-06-13T21:00:00+00:00,Thursday,Jun,13,2013,21,6,14,2013,GRAND LARCENY,FELONY,C,81,BROOKLYN,N.Y. POLICE DEPT,1004788,191294,,,,,805818
804699,79c21e47,2012-11-06T04:00:00+00:00,Tuesday,Nov,6,2012,4,11,8,2012,GRAND LARCENY,FELONY,,108,QUEENS,N.Y. POLICE DEPT,1004909,206160,,,,,804699
805821,b763b868,2013-06-13T21:00:00+00:00,Thursday,Jun,13,2013,21,6,14,2013,ROBBERY,FELONY,A,49,BRONX,N.Y. POLICE DEPT,1020703,249316,,,,,805821
804702,122ece61,2012-11-06T04:37:00+00:00,Tuesday,Nov,6,2012,4,11,6,2012,GRAND LARCENY,FELONY,H,50,BRONX,N.Y. TRANSIT POLICE,1012345,263323,,,,,804702
804704,524bb70f,2012-11-06T05:15:00+00:00,Tuesday,Nov,6,2012,5,11,6,2012,ROBBERY,FELONY,D,73,BROOKLYN,N.Y. POLICE DEPT,1008104,184567,,,,,804704
805825,a99c7f5f,2012-10-08T08:47:00+00:00,Monday,Oct,8,2012,8,10,8,2012,GRAND LARCENY,FELONY,F,30,MANHATTAN,N.Y. TRANSIT POLICE,1000476,241999,,,,,805825
804707,a3bd187,2012-11-06T06:50:00+00:00,Tuesday,Nov,6,2012,6,11,6,2012,ROBBERY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018539,240851,,,,,804707
805828,c769a4e4,2012-10-08T09:00:00+00:00,Monday,Oct,8,2012,9,10,8,2012,BURGLARY,FELONY,A,67,BROOKLYN,N.Y. POLICE DEPT,996429,177272,,,,,805828
804710,412ed8b6,2012-11-06T07:05:00+00:00,Tuesday,Nov,6,2012,7,11,6,2012,ROBBERY,FELONY,H,14,MANHATTAN,N.Y. POLICE DEPT,986685,215375,,,,,804710
805831,d995a510,2012-10-08T09:00:00+00:00,Monday,Oct,8,2012,9,11,27,2012,GRAND LARCENY,FELONY,D,34,MANHATTAN,N.Y. POLICE DEPT,1006705,255316,,,,,805831
804713,521250bc,2014-11-14T23:00:00+00:00,Friday,Nov,14,2014,23,11,18,2014,GRAND LARCENY,FELONY,H,109,QUEENS,N.Y. POLICE DEPT,1038618,217003,,,,,804713
804714,7b60dfec,2014-11-14T23:00:00+00:00,Friday,Nov,14,2014,23,11,14,2014,FELONY ASSAULT,FELONY,I,40,BRONX,N.Y. HOUSING POLICE,1005426,235225,,,,,804714
805834,47298a5a,2012-10-08T09:10:00+00:00,Monday,Oct,8,2012,9,10,8,2012,GRAND LARCENY,FELONY,F,107,QUEENS,N.Y. POLICE DEPT,1036694,206139,,,,,805834
805835,bd3d66fc,2012-10-08T09:11:00+00:00,Monday,Oct,8,2012,9,10,8,2012,FELONY ASSAULT,FELONY,P,67,BROOKLYN,N.Y. POLICE DEPT,1008172,178080,,,,,805835
804716,8632d6ae,2014-11-14T23:02:00+00:00,Friday,Nov,14,2014,23,11,20,2014,GRAND LARCENY,FELONY,J,75,BROOKLYN,N.Y. POLICE DEPT,1015570,180145,,,,,804716
805836,487b7686,2012-10-08T09:20:00+00:00,Monday,Oct,8,2012,9,10,8,2012,BURGLARY,FELONY,D,19,MANHATTAN,N.Y. POLICE DEPT,996128,224127,,,,,805836
804717,87e0b2f5,2014-11-14T23:05:00+00:00,Friday,Nov,14,2014,23,11,14,2014,ROBBERY,FELONY,C,28,MANHATTAN,N.Y. POLICE DEPT,998571,232185,,,,,804717
805839,87616f5d,2012-10-08T09:30:00+00:00,Monday,Oct,8,2012,9,10,9,2012,BURGLARY,FELONY,N,32,MANHATTAN,N.Y. POLICE DEPT,1001568,240181,,,,,805839
804720,72322b47,2014-11-14T23:30:00+00:00,Friday,Nov,14,2014,23,11,19,2014,FELONY ASSAULT,FELONY,A,90,BROOKLYN,N.Y. POLICE DEPT,995156,199809,,,,,804720
805842,1f51df3,2012-10-08T09:40:00+00:00,Monday,Oct,8,2012,9,10,8,2012,ROBBERY,FELONY,K,32,MANHATTAN,N.Y. POLICE DEPT,999760,238464,,,,,805842
805843,69604f7e,2013-05-30T09:00:00+00:00,Thursday,May,30,2013,9,6,6,2013,GRAND LARCENY,FELONY,E,112,QUEENS,N.Y. POLICE DEPT,1026213,207460,,,,,805843
804725,407687de,2014-12-06T00:00:00+00:00,Saturday,Dec,6,2014,0,12,6,2014,BURGLARY,FELONY,F,63,BROOKLYN,N.Y. POLICE DEPT,999186,166326,,,,,804725
805846,94088dcd,2013-05-30T09:00:00+00:00,Thursday,May,30,2013,9,5,31,2013,BURGLARY,FELONY,A,34,MANHATTAN,N.Y. POLICE DEPT,1003237,251923,,,,,805846
805850,9e3f924b,2013-05-30T09:15:00+00:00,Thursday,May,30,2013,9,5,30,2013,BURGLARY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,985913,204765,,,,,805850
804730,4d6c42b8,2014-12-06T00:20:00+00:00,Saturday,Dec,6,2014,0,12,6,2014,BURGLARY,FELONY,,90,BROOKLYN,N.Y. POLICE DEPT,1003379,196414,,,,,804730
807025,6f33738,2013-06-15T02:45:00+00:00,Saturday,Jun,15,2013,2,6,15,2013,ROBBERY,FELONY,H,20,MANHATTAN,N.Y. POLICE DEPT,990839,225658,,,,,807025
805852,8b0b62cf,2013-05-30T09:30:00+00:00,Thursday,May,30,2013,9,5,30,2013,BURGLARY,FELONY,D,112,QUEENS,N.Y. POLICE DEPT,1022883,206867,,,,,805852
807026,206191cc,2013-06-15T02:45:00+00:00,Saturday,Jun,15,2013,2,6,15,2013,GRAND LARCENY,FELONY,G,30,MANHATTAN,N.Y. POLICE DEPT,996322,238267,,,,,807026
804733,7cb881a8,2012-04-15T13:10:00+00:00,Sunday,Apr,15,2012,13,4,15,2012,FELONY ASSAULT,FELONY,G,90,BROOKLYN,N.Y. POLICE DEPT,1000770,194703,,,,,804733
805855,5fc4ab77,2013-05-30T10:00:00+00:00,Thursday,May,30,2013,10,5,30,2013,ROBBERY,FELONY,K,110,QUEENS,N.Y. TRANSIT POLICE,1027679,214505,,,,,805855
807028,c1112c38,2013-06-15T02:50:00+00:00,Saturday,Jun,15,2013,2,6,15,2013,ROBBERY,FELONY,T,109,QUEENS,N.Y. POLICE DEPT,1040461,227214,,,,,807028
804736,4bd616de,2012-04-15T13:30:00+00:00,Sunday,Apr,15,2012,13,4,15,2012,GRAND LARCENY,FELONY,E,17,MANHATTAN,N.Y. POLICE DEPT,992908,214186,,,,,804736
807030,c8481771,2013-06-15T03:00:00+00:00,Saturday,Jun,15,2013,3,6,15,2013,ROBBERY,FELONY,G,104,QUEENS,N.Y. POLICE DEPT,1011572,200021,,,,,807030
805859,a5097275,2013-05-30T10:15:00+00:00,Thursday,May,30,2013,10,5,31,2013,BURGLARY,FELONY,I,32,MANHATTAN,N.Y. POLICE DEPT,1000011,236690,,,,,805859
807031,a22394b0,2012-10-08T15:00:00+00:00,Monday,Oct,8,2012,15,10,9,2012,BURGLARY,FELONY,I,47,BRONX,N.Y. POLICE DEPT,1023852,265208,,,,,807031
804740,b58dfdfb,2012-04-15T14:00:00+00:00,Sunday,Apr,15,2012,14,4,16,2012,BURGLARY,FELONY,H,79,BROOKLYN,N.Y. POLICE DEPT,996879,189261,,,,,804740
804741,216d2f25,2012-04-15T14:00:00+00:00,Sunday,Apr,15,2012,14,4,22,2012,FELONY ASSAULT,FELONY,A,5,MANHATTAN,N.Y. HOUSING POLICE,984657,197499,,,,,804741
805863,932bf66e,2013-05-30T10:40:00+00:00,Thursday,May,30,2013,10,5,30,2013,FELONY ASSAULT,FELONY,F,30,MANHATTAN,N.Y. POLICE DEPT,1000042,241620,,,,,805863
807034,a3f94bab,2012-10-08T15:30:00+00:00,Monday,Oct,8,2012,15,10,8,2012,GRAND LARCENY,FELONY,A,103,QUEENS,N.Y. TRANSIT POLICE,1039726,195270,,,,,807034
807035,5b1c269a,2012-10-08T15:30:00+00:00,Monday,Oct,8,2012,15,10,10,2012,GRAND LARCENY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1015798,249748,,,,,807035
805867,a3ae9824,2012-11-05T07:05:00+00:00,Monday,Nov,5,2012,7,11,5,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1040106,195823,,,,,805867
804746,20cce676,2012-04-15T14:00:00+00:00,Sunday,Apr,15,2012,14,4,18,2012,BURGLARY,FELONY,F,47,BRONX,N.Y. POLICE DEPT,1028015,260339,,,,,804746
807037,1401c6b0,2012-10-08T15:40:00+00:00,Monday,Oct,8,2012,15,10,8,2012,GRAND LARCENY,FELONY,J,45,BRONX,N.Y. POLICE DEPT,1032671,256005,,,,,807037
804748,4a2a4af6,2012-04-15T14:18:00+00:00,Sunday,Apr,15,2012,14,4,16,2012,GRAND LARCENY,FELONY,A,33,MANHATTAN,N.Y. POLICE DEPT,1001110,244195,,,,,804748
805871,2b570b53,2012-11-05T07:30:00+00:00,Monday,Nov,5,2012,7,12,6,2012,GRAND LARCENY,FELONY,F,83,BROOKLYN,N.Y. POLICE DEPT,1002789,194614,,,,,805871
805872,35a25a99,2012-11-05T07:30:00+00:00,Monday,Nov,5,2012,7,11,5,2012,ROBBERY,FELONY,A,10,MANHATTAN,N.Y. POLICE DEPT,984174,209913,,,,,805872
804751,bab5210a,2011-12-08T18:20:00+00:00,Thursday,Dec,8,2011,18,12,14,2011,GRAND LARCENY,FELONY,B,17,MANHATTAN,N.Y. POLICE DEPT,989991,212490,,,,,804751
805875,1523b43d,2012-11-05T07:50:00+00:00,Monday,Nov,5,2012,7,11,5,2012,ROBBERY,FELONY,D,40,BRONX,N.Y. POLICE DEPT,1009702,236693,,,,,805875
804754,a82e2ff0,2011-12-08T18:30:00+00:00,Thursday,Dec,8,2011,18,12,9,2011,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,115,QUEENS,N.Y. POLICE DEPT,1021784,216061,,,,,804754
805878,41db5cb0,2012-11-05T08:00:00+00:00,Monday,Nov,5,2012,8,11,5,2012,GRAND LARCENY,FELONY,,66,BROOKLYN,N.Y. POLICE DEPT,983196,172817,,,,,805878
805880,2044f3f8,2012-11-05T08:00:00+00:00,Monday,Nov,5,2012,8,11,5,2012,BURGLARY,FELONY,B,105,QUEENS,N.Y. POLICE DEPT,1055853,177389,,,,,805880
805881,8550a247,2012-11-05T08:00:00+00:00,Monday,Nov,5,2012,8,11,5,2012,FELONY ASSAULT,FELONY,H,79,BROOKLYN,N.Y. POLICE DEPT,997487,188671,,,,,805881
804758,5c3336c7,2011-12-08T18:40:00+00:00,Thursday,Dec,8,2011,18,12,8,2011,FELONY ASSAULT,FELONY,C,30,MANHATTAN,N.Y. POLICE DEPT,998285,239429,,,,,804758
807046,cfa1df55,2012-10-08T16:15:00+00:00,Monday,Oct,8,2012,16,10,9,2012,GRAND LARCENY,FELONY,B,14,MANHATTAN,N.Y. POLICE DEPT,989745,214151,,,,,807046
804760,c0734eb9,2011-12-08T18:55:00+00:00,Thursday,Dec,8,2011,18,12,8,2011,ROBBERY,FELONY,D,76,BROOKLYN,N.Y. POLICE DEPT,982156,186457,,,,,804760
807047,d6d96b07,2012-10-08T16:20:00+00:00,Monday,Oct,8,2012,16,10,8,2012,ROBBERY,FELONY,F,72,BROOKLYN,N.Y. POLICE DEPT,975540,163531,,,,,807047
